age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,two_year_recid,protected,sex_Male,age_cat_Greater than 45,age_cat_Less than 25,race_Caucasian,c_charge_degree_M
36,0,0,0,1,0,1,True,False,False,False,True
44,0,0,0,14,1,1,True,False,False,False,False
53,0,0,0,2,0,0,True,True,False,True,False
33,0,0,0,3,1,1,True,False,False,False,True
21,1,0,0,2,0,1,True,False,True,False,False
33,0,0,0,4,1,1,True,False,False,False,False
47,0,0,0,2,1,0,True,True,False,True,False
57,0,0,0,20,1,1,True,True,False,False,False
28,0,0,0,2,0,1,True,False,False,False,True
24,0,0,0,1,0,1,True,False,True,False,True
44,0,0,0,1,0,1,True,False,False,False,False
46,0,0,0,0,0,1,True,True,False,False,False
37,0,0,0,6,0,1,True,False,False,False,False
26,0,0,0,10,1,1,True,False,False,False,True
27,0,1,0,10,1,1,True,False,False,False,False
40,0,0,0,1,0,0,True,False,False,True,False
60,0,0,0,9,1,0,False,True,False,True,False
53,0,0,0,1,0,0,True,True,False,True,False
26,0,1,0,8,0,1,True,False,False,False,False
28,0,0,0,0,0,1,True,False,False,False,False
46,0,0,0,2,0,0,False,True,False,True,False
23,0,0,0,0,1,1,True,False,True,False,False
37,0,0,0,5,1,1,True,False,False,False,False
44,0,0,1,1,0,1,True,False,False,False,True
50,0,0,0,18,1,1,True,True,False,False,False
45,0,0,0,0,0,1,True,True,False,False,True
22,0,0,0,1,0,1,True,False,True,False,False
26,0,0,0,1,1,0,True,False,False,True,False
62,0,0,0,0,0,0,True,True,False,True,False
34,0,0,0,0,1,0,True,False,False,True,True
21,0,0,0,0,0,0,True,False,True,True,True
25,0,0,0,0,1,0,True,False,False,True,False
68,0,0,0,0,0,0,True,True,False,True,True
41,0,0,0,2,0,0,True,False,False,True,True
21,0,0,0,1,0,0,True,False,True,True,False
22,0,0,0,0,0,1,True,False,True,False,False
38,0,0,0,11,1,0,True,False,False,True,False
42,0,0,0,1,0,0,True,False,False,True,False
22,0,1,1,1,1,0,True,False,True,True,False
45,0,0,0,0,1,1,True,True,False,False,False
36,0,0,0,4,1,1,False,False,False,False,False
48,0,0,0,2,0,1,True,True,False,False,False
45,0,0,0,1,0,0,False,True,False,True,False
23,0,0,1,6,1,1,True,False,True,False,False
24,0,0,0,0,0,1,True,False,True,False,False
29,0,0,0,0,0,1,True,False,False,False,False
24,0,0,0,0,0,1,True,False,True,False,False
50,0,0,0,11,0,1,True,True,False,False,False
34,0,1,0,10,1,1,True,False,False,False,False
23,0,0,0,0,0,1,True,False,True,False,False
22,0,0,0,0,0,0,False,False,True,True,True
30,0,0,0,22,1,0,True,False,False,True,False
21,0,0,0,0,1,1,True,False,True,False,False
53,0,0,0,0,0,0,False,True,False,True,False
24,0,0,0,1,0,0,True,False,True,True,False
25,0,1,1,7,1,1,True,False,False,False,True
25,0,0,0,1,0,1,False,False,False,False,True
71,0,0,0,8,0,1,True,True,False,False,False
39,0,4,0,10,0,1,True,False,False,False,True
37,0,0,0,0,0,1,False,False,False,False,False
20,0,0,2,0,1,1,True,False,True,False,False
29,0,0,0,3,0,1,False,False,False,False,False
22,0,0,0,2,1,1,True,False,True,False,False
26,0,0,0,4,1,1,True,False,False,False,False
47,0,0,0,19,1,1,False,True,False,False,False
20,0,0,0,1,1,0,False,False,True,True,False
23,0,0,0,0,0,1,False,False,True,False,False
55,0,0,0,18,1,0,True,True,False,True,False
53,0,0,0,0,0,1,False,True,False,False,False
23,0,0,0,0,0,1,False,False,True,False,False
26,0,0,1,5,1,1,True,False,False,False,False
25,0,0,0,6,0,1,True,False,False,False,False
27,0,0,0,4,1,1,True,False,False,False,False
26,0,0,0,2,0,1,True,False,False,False,True
29,0,0,0,1,0,1,True,False,False,False,True
31,0,0,0,0,0,1,True,False,False,False,True
41,0,0,0,8,1,1,True,False,False,False,False
25,0,0,0,0,0,0,True,False,False,True,True
47,0,0,0,0,0,0,True,True,False,True,True
37,0,0,0,4,0,1,True,False,False,False,False
35,0,0,0,4,0,1,False,False,False,False,False
24,0,0,0,1,1,0,True,False,True,True,True
21,0,2,1,2,1,0,True,False,True,True,False
22,0,0,0,0,1,0,True,False,True,True,False
57,0,0,0,11,0,1,True,True,False,False,False
48,0,0,0,0,0,0,True,True,False,True,False
37,0,0,0,3,0,1,False,False,False,False,False
31,0,0,0,0,0,0,True,False,False,True,True
22,0,1,0,1,1,1,True,False,True,False,False
31,0,0,0,2,0,0,True,False,False,True,True
24,0,0,0,0,1,1,True,False,True,False,False
32,0,0,1,22,1,1,True,False,False,False,False
63,0,0,0,0,0,1,True,True,False,False,True
26,0,0,0,2,1,0,True,False,False,True,False
48,0,0,0,2,0,0,True,True,False,True,True
20,0,0,2,0,0,0,True,False,True,True,False
24,0,0,0,1,1,1,False,False,True,False,True
36,0,0,0,1,0,1,False,False,False,False,True
28,0,0,0,2,0,0,True,False,False,True,False
36,0,0,0,3,1,1,True,False,False,False,False
33,0,0,0,0,0,1,False,False,False,False,True
39,0,0,0,0,0,1,True,False,False,False,False
30,0,0,0,17,1,1,True,False,False,False,False
19,1,1,0,1,1,0,False,False,True,True,True
24,0,0,0,1,1,1,True,False,True,False,False
29,0,0,0,1,0,0,False,False,False,True,False
35,0,0,0,7,0,1,True,False,False,False,False
24,0,0,1,0,0,1,True,False,True,False,False
26,0,0,0,0,0,0,True,False,False,True,True
26,0,0,0,8,0,0,True,False,False,True,False
52,0,0,0,7,0,1,True,True,False,False,True
28,0,0,0,14,1,1,True,False,False,False,False
32,0,0,0,0,0,1,True,False,False,False,True
32,0,0,0,1,1,0,False,False,False,True,True
33,0,0,0,5,1,1,True,False,False,False,True
29,0,1,0,16,0,1,True,False,False,False,False
34,0,0,0,1,1,0,True,False,False,True,True
43,0,0,0,0,0,0,True,False,False,True,True
47,0,0,0,2,0,0,True,True,False,True,False
25,0,0,0,3,1,1,True,False,False,False,True
23,0,0,0,1,0,1,False,False,True,False,False
39,0,0,0,2,0,0,True,False,False,True,True
35,0,0,0,13,1,1,True,False,False,False,False
43,1,0,0,20,0,1,True,False,False,False,False
25,0,1,1,3,1,1,True,False,False,False,False
48,1,0,0,25,1,1,True,True,False,False,False
22,0,0,1,1,1,1,True,False,True,False,True
52,1,0,0,9,1,1,True,True,False,False,True
26,0,0,0,5,1,0,True,False,False,True,False
67,0,0,0,4,1,1,True,True,False,False,True
34,0,0,0,4,0,1,True,False,False,False,True
56,0,0,0,4,0,0,True,True,False,True,True
28,0,0,0,1,1,1,True,False,False,False,False
29,0,0,0,2,0,1,True,False,False,False,True
24,0,0,0,0,1,1,False,False,True,False,True
37,0,0,0,6,1,1,True,False,False,False,False
51,0,0,0,0,0,0,True,True,False,True,False
20,0,0,1,1,1,1,True,False,True,False,True
26,0,0,0,4,1,0,True,False,False,True,True
39,0,0,0,1,1,0,False,False,False,True,True
21,0,0,1,1,0,1,True,False,True,False,False
21,0,1,1,1,1,1,True,False,True,False,False
24,0,2,0,3,1,0,True,False,True,True,False
26,0,1,0,4,1,1,True,False,False,False,True
48,0,0,0,1,0,0,True,True,False,True,False
24,0,1,0,5,1,1,True,False,True,False,False
26,0,0,0,0,0,0,True,False,False,True,False
46,0,0,0,0,0,0,True,True,False,True,False
24,0,1,1,7,0,1,True,False,True,False,True
21,0,0,0,0,0,0,False,False,True,True,True
24,0,0,0,1,1,1,True,False,True,False,False
30,0,0,0,1,0,1,True,False,False,False,False
36,0,0,0,9,0,1,True,False,False,False,True
30,0,0,0,5,1,1,True,False,False,False,False
22,0,0,0,1,0,0,False,False,True,True,False
25,0,0,0,0,1,1,True,False,False,False,False
31,0,3,0,25,1,1,True,False,False,False,True
24,0,0,0,0,0,1,True,False,True,False,False
39,0,0,0,13,1,1,True,False,False,False,False
48,0,0,0,5,1,1,True,True,False,False,True
30,0,0,0,4,0,1,False,False,False,False,False
40,0,0,0,0,0,0,True,False,False,True,False
52,0,0,0,0,0,1,False,True,False,False,False
23,1,0,1,3,0,1,True,False,True,False,False
26,0,0,0,1,0,1,False,False,False,False,True
22,0,1,0,1,1,0,True,False,True,True,False
42,0,0,0,3,0,0,True,False,False,True,False
23,0,3,1,6,1,1,True,False,True,False,False
28,0,0,0,1,0,1,True,False,False,False,False
37,0,0,0,4,0,0,False,False,False,True,True
50,0,0,0,1,0,0,True,True,False,True,False
32,0,0,0,1,0,1,True,False,False,False,False
51,0,0,0,3,0,1,True,True,False,False,False
19,0,0,0,1,1,0,True,False,True,True,True
32,0,0,0,4,0,1,True,False,False,False,False
31,0,0,0,1,1,0,False,False,False,True,False
29,0,0,0,1,0,1,False,False,False,False,False
26,0,0,0,9,1,1,True,False,False,False,False
27,0,0,0,0,1,0,True,False,False,True,False
52,0,0,0,1,1,0,True,True,False,True,False
28,0,0,0,3,1,1,True,False,False,False,True
32,0,0,0,3,1,1,True,False,False,False,False
27,0,0,0,5,1,1,True,False,False,False,True
42,0,0,0,0,0,0,False,False,False,True,True
33,0,0,0,0,1,1,True,False,False,False,False
26,0,0,0,4,0,0,True,False,False,True,True
28,0,0,1,3,0,0,False,False,False,True,True
53,0,0,0,0,0,0,False,True,False,True,True
24,0,0,0,0,0,0,True,False,True,True,False
39,0,0,1,6,1,1,True,False,False,False,True
22,0,0,0,1,1,1,True,False,True,False,False
46,0,0,0,2,1,1,True,True,False,False,False
25,0,0,0,0,0,1,True,False,False,False,True
52,0,0,0,1,0,0,True,True,False,True,False
28,0,0,0,4,1,1,True,False,False,False,True
57,0,0,0,1,1,0,False,True,False,True,False
49,0,0,0,3,1,1,True,True,False,False,False
21,0,0,0,2,1,1,True,False,True,False,False
32,0,0,0,19,1,1,True,False,False,False,False
63,0,0,0,3,0,1,True,True,False,False,True
29,0,0,0,2,0,0,True,False,False,True,False
46,0,0,0,0,0,1,True,True,False,False,True
23,0,0,0,5,1,1,True,False,True,False,False
28,0,0,0,10,1,1,True,False,False,False,True
27,0,0,0,1,0,1,True,False,False,False,False
33,0,0,0,1,0,0,False,False,False,True,True
47,0,0,0,4,1,0,True,True,False,True,False
32,0,0,0,14,1,1,True,False,False,False,False
24,0,0,0,2,0,1,True,False,True,False,False
26,0,0,0,5,1,1,True,False,False,False,False
25,0,0,0,1,0,0,True,False,False,True,False
21,0,0,0,1,0,1,True,False,True,False,False
25,0,0,0,2,1,1,True,False,False,False,True
22,1,1,0,6,1,1,True,False,True,False,False
26,0,0,0,0,0,0,False,False,False,True,False
20,0,0,0,0,0,0,True,False,True,True,False
30,0,0,0,1,1,1,True,False,False,False,True
45,0,0,0,0,1,1,True,True,False,False,False
33,0,0,0,7,1,1,True,False,False,False,False
35,0,0,0,2,0,0,True,False,False,True,False
41,0,0,0,5,0,0,True,False,False,True,False
23,0,0,0,0,0,0,True,False,True,True,True
21,0,1,0,0,1,0,False,False,True,True,True
54,0,0,0,0,0,1,True,True,False,False,False
27,0,0,0,10,1,1,True,False,False,False,False
22,0,0,0,0,0,0,True,False,True,True,True
23,0,0,0,2,1,1,True,False,True,False,False
36,0,0,0,5,1,1,True,False,False,False,True
29,0,0,1,10,1,1,True,False,False,False,False
54,0,0,0,4,1,1,True,True,False,False,True
22,0,0,0,2,1,0,True,False,True,True,True
38,0,0,0,2,0,0,True,False,False,True,False
26,0,0,0,0,1,1,True,False,False,False,True
20,0,0,0,0,0,1,False,False,True,False,False
52,0,0,0,6,1,1,True,True,False,False,True
29,0,0,0,0,0,1,True,False,False,False,False
23,0,0,0,6,0,1,False,False,True,False,True
35,0,0,0,1,0,1,True,False,False,False,True
32,0,0,0,8,1,0,True,False,False,True,False
21,0,0,0,1,1,1,True,False,True,False,True
32,0,1,0,5,1,1,True,False,False,False,True
30,0,0,0,4,1,1,True,False,False,False,True
30,0,0,0,3,0,1,False,False,False,False,False
23,0,0,0,2,1,1,True,False,True,False,False
32,1,0,0,8,0,0,True,False,False,True,False
52,0,0,0,1,0,0,True,True,False,True,False
29,0,0,0,6,1,1,True,False,False,False,False
42,0,0,0,0,0,0,True,False,False,True,True
21,0,0,1,0,1,1,True,False,True,False,False
36,0,0,0,4,1,0,False,False,False,True,False
22,0,0,0,0,0,1,False,False,True,False,True
29,0,0,0,0,0,1,True,False,False,False,True
54,0,0,0,2,0,1,True,True,False,False,True
30,0,0,0,6,1,1,True,False,False,False,False
51,0,0,0,17,0,1,True,True,False,False,True
27,0,0,0,3,1,1,True,False,False,False,False
24,0,0,0,2,0,0,True,False,True,True,False
23,0,0,0,2,0,1,True,False,True,False,True
36,0,0,0,5,0,1,True,False,False,False,False
38,0,1,0,8,1,1,False,False,False,False,True
39,0,0,0,1,0,1,True,False,False,False,False
29,0,0,0,2,0,1,True,False,False,False,False
28,0,0,0,1,0,1,True,False,False,False,False
44,0,0,0,6,0,0,True,False,False,True,False
25,0,0,0,2,0,1,True,False,False,False,False
31,0,0,0,0,0,1,True,False,False,False,False
35,0,1,0,17,1,1,True,False,False,False,True
27,0,0,0,11,1,1,True,False,False,False,True
33,0,0,0,1,0,1,True,False,False,False,False
28,0,0,0,6,1,1,True,False,False,False,False
20,1,0,1,1,1,1,True,False,True,False,False
60,0,0,0,1,0,0,True,True,False,True,False
27,2,1,0,5,1,1,True,False,False,False,False
54,0,0,0,0,0,1,False,True,False,False,False
26,0,0,1,3,0,1,False,False,False,False,True
24,1,2,0,3,0,0,True,False,True,True,True
75,0,0,0,5,0,1,False,True,False,False,False
36,0,0,0,16,1,1,True,False,False,False,False
56,0,0,0,8,0,1,True,True,False,False,False
25,0,0,0,5,1,1,False,False,False,False,True
46,0,0,0,0,0,0,True,True,False,True,False
27,0,0,0,1,0,1,True,False,False,False,False
24,0,0,0,1,0,1,True,False,True,False,True
28,0,0,0,3,1,1,True,False,False,False,True
42,1,0,1,13,1,1,True,False,False,False,True
59,0,0,0,2,0,1,True,True,False,False,True
39,0,0,0,1,0,0,True,False,False,True,False
46,0,0,0,5,0,0,True,True,False,True,True
55,0,0,0,2,0,0,True,True,False,True,False
35,0,0,0,1,1,1,True,False,False,False,True
43,0,0,0,0,1,1,True,False,False,False,True
53,0,0,0,0,0,0,False,True,False,True,True
21,0,0,0,0,0,1,False,False,True,False,True
55,0,0,0,17,1,1,True,True,False,False,False
27,0,0,0,1,1,1,True,False,False,False,False
40,0,0,0,0,0,1,True,False,False,False,False
37,0,0,0,0,0,0,False,False,False,True,True
32,0,0,0,2,1,0,True,False,False,True,True
32,0,0,0,2,0,1,True,False,False,False,True
36,0,0,0,4,1,1,True,False,False,False,True
31,0,0,0,0,0,1,False,False,False,False,False
26,0,0,0,4,1,1,False,False,False,False,False
50,0,0,0,30,1,0,False,True,False,True,True
47,0,0,0,4,0,1,True,True,False,False,False
36,0,0,0,2,0,1,True,False,False,False,False
38,0,0,0,0,0,0,False,False,False,True,False
53,0,0,0,0,0,0,True,True,False,True,False
53,0,0,0,2,0,1,True,True,False,False,False
57,0,0,0,19,0,1,True,True,False,False,False
22,0,0,0,5,1,1,True,False,True,False,False
21,0,0,0,0,1,1,True,False,True,False,False
26,0,0,0,0,1,1,True,False,False,False,False
24,0,0,0,1,0,1,False,False,True,False,False
27,0,0,0,2,0,1,True,False,False,False,False
49,0,0,0,4,0,0,False,True,False,True,False
47,0,0,0,1,1,0,True,True,False,True,False
30,0,0,0,8,1,1,True,False,False,False,False
44,0,0,0,3,0,0,True,False,False,True,False
34,0,0,0,1,0,1,True,False,False,False,False
45,0,0,0,10,1,1,True,True,False,False,False
50,0,0,0,2,0,0,True,True,False,True,True
29,0,0,0,1,0,0,True,False,False,True,True
26,0,0,0,0,0,0,True,False,False,True,False
22,0,0,0,1,1,1,False,False,True,False,False
49,0,0,0,0,0,0,True,True,False,True,False
49,0,0,0,1,1,1,True,True,False,False,False
59,0,0,0,2,0,0,True,True,False,True,False
32,0,0,0,6,0,0,True,False,False,True,True
24,0,0,2,1,1,1,True,False,True,False,True
32,0,0,0,0,0,1,True,False,False,False,False
27,0,0,1,9,1,1,True,False,False,False,False
25,0,0,0,2,0,0,True,False,False,True,True
34,0,0,0,1,0,1,True,False,False,False,True
62,0,0,0,2,1,0,False,True,False,True,False
20,0,0,0,0,1,0,True,False,True,True,True
37,2,0,0,18,0,1,True,False,False,False,True
30,0,0,0,5,1,0,False,False,False,True,False
23,0,0,0,1,1,1,True,False,True,False,False
20,0,0,0,0,0,1,False,False,True,False,False
29,0,0,0,7,1,0,True,False,False,True,True
24,0,0,0,1,0,1,True,False,True,False,False
54,0,0,0,1,0,0,False,True,False,True,True
66,0,0,0,3,0,1,True,True,False,False,False
50,0,0,0,8,0,0,True,True,False,True,False
50,0,0,0,7,0,1,True,True,False,False,False
40,0,0,0,3,0,0,True,False,False,True,False
30,0,0,0,4,1,1,False,False,False,False,True
24,0,0,0,2,0,0,False,False,True,True,False
23,0,0,0,3,1,1,False,False,True,False,False
24,0,0,0,4,1,1,True,False,True,False,True
54,0,0,0,3,1,0,True,True,False,True,True
25,0,0,2,4,0,0,True,False,False,True,True
46,0,0,0,1,0,0,True,True,False,True,True
22,0,0,0,0,0,0,False,False,True,True,True
32,0,0,0,1,0,0,False,False,False,True,False
25,0,0,0,0,1,1,True,False,False,False,True
22,0,0,0,3,1,1,True,False,True,False,False
33,0,0,0,16,1,1,True,False,False,False,False
49,0,0,0,0,1,0,False,True,False,True,True
30,0,0,0,10,0,1,True,False,False,False,False
33,0,0,0,4,1,1,True,False,False,False,True
24,0,0,0,0,0,1,True,False,True,False,False
33,0,0,1,12,1,1,True,False,False,False,True
37,0,0,0,0,0,0,True,False,False,True,True
40,0,0,0,0,0,0,False,False,False,True,True
27,0,0,0,1,0,0,True,False,False,True,False
43,0,0,0,9,1,1,True,False,False,False,False
26,0,0,0,11,0,0,True,False,False,True,False
35,0,0,0,5,1,1,True,False,False,False,False
25,0,1,0,11,1,1,True,False,False,False,False
61,0,0,0,1,1,1,True,True,False,False,False
53,0,0,0,1,1,0,True,True,False,True,False
52,0,0,0,1,0,1,False,True,False,False,False
26,0,0,0,7,1,0,True,False,False,True,True
39,0,0,0,1,1,1,True,False,False,False,True
47,0,0,0,5,0,1,True,True,False,False,False
50,0,0,0,1,0,0,True,True,False,True,False
52,0,0,0,6,0,0,False,True,False,True,True
41,0,0,0,0,0,0,False,False,False,True,True
37,0,0,0,0,0,0,True,False,False,True,True
24,0,0,0,0,0,1,False,False,True,False,False
34,0,0,0,14,0,1,False,False,False,False,False
24,0,0,0,5,1,1,True,False,True,False,False
25,0,0,0,1,1,0,True,False,False,True,True
31,0,0,0,3,0,0,True,False,False,True,True
62,0,0,0,0,0,0,False,True,False,True,True
23,0,0,0,0,1,0,True,False,True,True,False
60,0,0,0,0,0,0,False,True,False,True,False
35,0,0,0,0,0,0,True,False,False,True,True
24,0,0,0,0,0,1,False,False,True,False,False
56,0,0,0,1,1,0,False,True,False,True,False
30,0,0,0,0,0,0,True,False,False,True,True
41,0,0,0,17,1,0,True,False,False,True,True
35,0,0,0,4,1,0,True,False,False,True,False
28,0,0,0,0,0,0,False,False,False,True,True
23,0,1,0,1,0,1,True,False,True,False,True
56,0,0,0,0,0,1,True,True,False,False,False
23,0,0,0,2,1,1,True,False,True,False,False
23,0,1,0,1,0,0,True,False,True,True,True
21,0,0,0,0,1,1,True,False,True,False,False
21,1,2,2,3,0,1,False,False,True,False,False
35,0,0,0,2,0,1,False,False,False,False,False
33,0,0,0,3,0,0,True,False,False,True,True
41,2,1,0,9,0,1,True,False,False,False,True
24,0,0,0,0,0,1,True,False,True,False,False
28,0,0,0,9,1,1,True,False,False,False,False
49,0,0,0,3,0,1,True,True,False,False,False
21,0,0,0,0,1,1,True,False,True,False,False
27,0,0,0,3,1,1,False,False,False,False,False
32,0,0,0,4,1,1,True,False,False,False,False
50,0,0,0,4,0,1,True,True,False,False,True
23,0,0,0,0,0,1,False,False,True,False,True
34,0,0,0,0,0,0,True,False,False,True,True
35,0,0,0,1,0,1,True,False,False,False,True
25,0,0,1,4,1,1,True,False,False,False,False
33,0,0,0,2,1,0,False,False,False,True,False
29,0,0,0,11,1,0,False,False,False,True,False
32,0,0,0,6,1,1,False,False,False,False,False
52,0,0,0,3,0,1,True,True,False,False,False
26,0,0,0,3,0,0,False,False,False,True,True
31,0,0,0,2,1,0,True,False,False,True,False
47,0,0,0,2,0,0,True,True,False,True,True
25,0,0,0,5,0,1,True,False,False,False,False
30,0,0,0,0,0,0,False,False,False,True,False
20,0,0,0,0,1,1,True,False,True,False,True
29,0,0,0,2,0,1,False,False,False,False,False
31,0,0,0,0,0,0,True,False,False,True,False
54,0,0,0,12,0,0,False,True,False,True,False
37,0,0,0,1,0,0,False,False,False,True,True
49,0,0,0,8,1,0,True,True,False,True,False
33,0,0,0,1,0,1,False,False,False,False,False
20,0,0,0,1,0,1,True,False,True,False,False
42,0,0,0,0,0,1,True,False,False,False,True
44,0,0,0,0,1,0,True,False,False,True,False
28,0,0,0,5,1,1,True,False,False,False,False
32,0,0,0,4,1,1,True,False,False,False,False
28,0,0,0,7,1,1,True,False,False,False,False
38,0,0,0,0,0,0,True,False,False,True,False
38,0,0,0,3,0,1,True,False,False,False,False
21,0,0,0,1,0,0,True,False,True,True,False
34,0,0,0,0,0,1,False,False,False,False,True
21,0,0,0,1,1,0,True,False,True,True,False
36,0,0,0,1,1,1,True,False,False,False,False
29,0,0,0,0,1,1,True,False,False,False,True
34,0,0,1,3,1,1,True,False,False,False,False
38,0,0,0,1,0,1,True,False,False,False,True
36,0,0,0,0,0,0,True,False,False,True,False
23,0,0,0,0,0,1,True,False,True,False,True
47,0,0,0,0,0,0,True,True,False,True,True
20,0,0,0,0,0,1,True,False,True,False,False
25,0,0,0,2,1,1,False,False,False,False,False
35,0,0,0,0,0,1,True,False,False,False,True
30,0,0,0,1,0,0,False,False,False,True,False
28,0,0,0,1,0,0,False,False,False,True,True
30,0,0,0,2,1,0,True,False,False,True,True
45,0,0,0,3,0,0,False,True,False,True,True
24,0,0,0,2,1,1,True,False,True,False,True
22,0,0,0,0,0,1,True,False,True,False,False
42,0,0,0,0,1,1,False,False,False,False,True
24,1,1,0,8,1,1,True,False,True,False,False
60,0,0,0,12,0,1,True,True,False,False,False
33,0,0,0,6,0,1,True,False,False,False,True
34,0,0,0,2,1,1,True,False,False,False,True
24,0,0,0,4,0,0,True,False,True,True,True
